sourceFilename,questionNumber,page,automaticSubtopicId,finalSubtopicId,automaticTopicId,finalTopicId,verdict,action,reviewNote,questionHash,stemExcerpt
2025 DPE RO - analista_de_sistemas_classe_b.pdf,54,12,dp26-p3-esp-gov-bpmn,dp26-p3-esp-gov-bpmn,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gestao-governanca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,f8132ecdcff403b41278d5e3c5f33d86c5098a055c0bd45f30a4953661026b8b,"Uma notação padrão para os casos de modelagem de processos de negócio é o Modelo e Notação de Processos de Negócio (ou BPMN, Business Process Model and Notation; anteriormente conhecido como Notação de Modelagem de Processos de Negócio, ou Business Process Modeling Notation). Com relação ao BPMN, assinale (V) para a af"
2025 DPE RO - analista_de_sistemas_classe_b.pdf,56,13,dp26-p3-esp-orientacao-objetos-web,dp26-p3-esp-orientacao-objetos-web,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,634e7ac1865be8b88b7bb117bea738bdd9935ad7e127fc3da644718234b72954,"A Programação Orientada a Objetos (POO, ou Object-oriented programming, OOP) é um paradigma de programação que usa objetos para organizar e reutilizar código. Com relação a Programação Orientada a Objetos, analise os itens a seguir. I. A abstração define a interface de uma classe e de seus elementos, determinando o pro"
2025 DPE RO - analista_de_sistemas_classe_b.pdf,57,13,dp26-p3-esp-design-arquitetura,dp26-p3-esp-design-arquitetura,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,13b9e01857cd4d30600fdee9c0b30d8bf2a107b5fff7f54129755f6c484b4487,"No desenvolvimento de software, a arquitetura de aplicações web é a estrutura e organização de um sistema web, que define como os componentes interagem entre si. Dentre diversos arranjos, o padrão de arquitetura hexagonal (também conhecido como padrão de portas e adaptadores) objetiva (A) implementar bloqueio tecnológi"
2025 DPE RO - analista_de_sistemas_classe_b.pdf,61,14,dp26-p3-esp-testes,dp26-p3-esp-testes,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,82ba6539b8354df878e799158f7c8b6f5ffa96b2b493d33767647667391f966b,"No universo do desenvolvimento de software são muito empregados o Desenvolvimento Orientado a Testes (TDD, Test- Driven Development) e o Desenvolvimento Guiado por Comportamento (BDD, Behavior-Driven Development). Com relação ao desenvolvimento de software empregando TDD ou BDD, analise os itens a seguir. I. No TDD bus"
2025 DPE RO - analista_de_sistemas_classe_b.pdf,63,14,dp26-p3-esp-linguagens-frameworks,dp26-p3-esp-testes,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,CORRECTED,RULE_CORRECTION,"A questão relaciona frameworks de teste (JUnit, Mockito, Selenium e Jest); as linguagens são contexto secundário.",a221560070f3665a6fd27987de3581b9c6348fcca8ee7976600ca271de684337,"Um framework é uma estrutura predefinida que reúne ferramentas, diretrizes e práticas para facilitar a execução de tarefas ou a gestão de processos Relacione os frameworks de testes de software com suas respectivas características. 1. JUnit 2. Mockito 3. Selenium 4. Jest ( ) Se concentra principalmente em testar intera"
2025 DPE RO - analista_de_sistemas_classe_b.pdf,67,15,dp26-p3-esp-orientacao-objetos-web,dp26-p3-esp-orientacao-objetos-web,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,ae5d7eb7e83a5efd78d35cbbfc950a39f919539588b647d8bbb36255dbd0678a,"Na programação orientada a objetos, princípios fundamentais desempenham um papel específico na construção de software modular, reutilizável e de fácil manutenção. Com base no exposto, o princípio que permite que objetos de diferentes classes sejam tratados de maneira uniforme através de uma interface comum é (A) encaps"
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,34,9,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,2f65ff49fe1518458dbfb88ab531fba05ff5fab1a1f86bdf66bfa31da81629d0,"A empresa de segurança de direito privado TJSeg foi contratada para proteger as dependências físicas de um Tribunal de Justiça. Para cumprir as obrigações acordadas, a TJSeg necessita coletar e tratar, em sua totalidade, dados pessoais dos visitantes do tribunal, por meio de sistemas de vigilância e controle de acesso."
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,38,10,dp26-p3-esp-requisitos,dp26-p3-esp-requisitos,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,66ac1efe10b50af2ef7d7a4a6f57ea70ae5c0c11ac01128c8741ffa4a5734ce8,"O analista Fábio está trabalhando na modernização do e-SUPRIMENTS, software para gestão das entradas e saídas do almoxarifado. Fábio está em uma entrevista para elicitação de requisitos com Lúcio, representante do almoxarifado. Perguntado sobre quais relatórios seriam importantes na modernização do e-SUPRIMENTS, Lúcio "
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,42,11,dp26-p3-esp-metricas,dp26-p3-esp-metricas,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,eee1078435c058b919a68b9bd1464efba7b9cab36fdf7cc2eba73cfc732daf49,O sistema PRODUS é utilizado para apoiar o controle da produtividade das equipes da ORG1. O PRODUS possui uma funcionalidade para calcular a taxa de produtividade dos colaboradores da equipe com base na quantidade de resoluções de pedidos de serviço e na quantidade de horas trabalhadas. As taxas de produtividade são ca
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,43,11,dp26-p3-esp-gov-cobit,dp26-p3-esp-gov-cobit,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gestao-governanca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,2ca8ebb3163d0da97df1ba9e8e8020c7a431d6c4875f240cbfdef5dfed47d3e1,"Ana está buscando melhorar algumas práticas de governança e gestão da organização na qual trabalha e tem estudado o COBIT® 2019. A aplicação do COBIT® 2019 em uma organização, como um framework para governança e gerenciamento de informação e tecnologia, visa a: (A) gerenciar os recursos e ativos tecnológicos da organiz"
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,53,13,dp26-p3-esp-si-acesso,dp26-p3-esp-si-acesso,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,452097b101585dd4803272fd7a6837f46d05b3b504490a6c9421f82cbbc55e60,"A analista Fátima administra um servidor de autenticação baseado no protocolo OpenID Connect (OIDC). A fim de aumentar o grau de responsabilização no uso dos recursos protegidos pelo servidor, Fátima implementou um script que intercepta cada token de acesso retornado e, dentre outras ações, copia o valor do atributo ma"
analista_judiciario_tecnologia_da_informacao_analista_de_sistemas.pdf,55,14,dp26-p3-esp-linguagens-frameworks,dp26-p3-esp-linguagens-frameworks,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,c7ac2c0d3d4b9c307b69cdd3a9c60d74bd76a0a557531adf89f99459b499e0b9,"O desenvolvedor Rafael está construindo um microsserviço de gerência de inventário com Java e Spring Boot. Analise o seguinte trecho do código do microsserviço: @RestController public class InventarioController { private final Map<String, Integer> inventario = new HashMap<>(); public InventarioController() { inventario"
analista_judiciario_analise_de_sistemas (1).pdf,26,8,dp26-p3-esp-codificacao,dp26-p3-esp-codificacao,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,6ff4f02a349def951406fad758926d0647a1cdf0dcfd2bcc0044b12b6a2cc9b7,"Júlio está desenvolvendo uma aplicação e precisa implementar um mecanismo de desfazer/refazer de um editor de texto utilizando o algoritmo LIFO (Last In, First Out). Para implementar o algoritmo LIFO, Júlio deve usar a estrutura de dados: (A) fila; (B) pilha; (C) árvore; (D) nó folha; (E) tabela hash."
analista_judiciario_analise_de_sistemas (1).pdf,28,8,dp26-p3-esp-orientacao-objetos-web,dp26-p3-esp-orientacao-objetos-web,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-desenvolvimento-sistemas,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,235e18363dd5bff10fdf31714788448fb095dca2217f9115d11aca28a5e9b980,"Observe as classes abaixo descritas na linguagem de programação Java. public class DocumentoProcesso extends Object { private String docNumero; private int classificacao; public DocumentoProcesso (String docNumero, int classificacao){ if (classificacao < 1) throw new IllegalArgumentException ( ""A classificação do docum"
analista_judiciario_analise_de_sistemas (1).pdf,29,9,dp26-p3-esp-si-sdl-owasp,dp26-p3-esp-si-sdl-owasp,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,45450f29fbd011411aeec1dcdb2063834181446f745bc1199bbfc4b1ebc509e7,"PedidosSemEstresse é uma aplicação Web destinada a digitalizar o processo de pedidos de serviços de um órgão da administração pública. A interface de PedidosSemEstresse utilizada pelos usuários faz chamadas a uma API RESTful e não utiliza facilidades de login único (single sign-on – SSO). Recentemente, o usuário intern"
analista_judiciario_analise_de_sistemas (1).pdf,49,13,dp26-p3-esp-bi-dw-mining,dp26-p3-esp-bi-dw-mining,dp26-p3-esp-bi,dp26-p3-esp-bi,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,3e65b8006ee2dfaf7e1a308af286f2c7cd448977449628427d1dc1e424d19d4b,"Maria está explorando a seguinte tabela da base de dados de vendas do mercado HortVega: IDvenda ItensComprados 1 Cacau, castanha, cogumelo, chia 2 Cacau, chia 3 Cacau, aveia 4 Castanha, cogumelo, tâmara Utilizando técnicas de Mineração de Dados, Maria encontrou a seguinte informação: Se um cliente compra Cacau, a proba"
analista_judiciario_analise_de_sistemas (1).pdf,53,14,dp26-p3-esp-gov-cobit,dp26-p3-esp-gov-cobit,dp26-p3-esp-gestao-governanca,dp26-p3-esp-gestao-governanca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,e8816e12e227e82ed753819499aa5825851da072b5cd296884a43886bc59fcfc,"A equipe de desenvolvimento (ED) de um órgão da administração pública gerencia, implementa, entrega e faz manutenção de novas soluções de software para uso dos diversos setores do órgão. A ED, alinhada ao Framework COBIT ® 2019, definiu e segue um acordo de nível de serviço específico para atender demandas de correções"
analista_judiciario_analise_de_sistemas (1).pdf,57,14,dp26-p3-esp-si-iso,dp26-p3-esp-si-iso,dp26-p3-esp-seguranca,dp26-p3-esp-seguranca,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,20a8ebf66f43cd9fa2d011b065eb4d986aaabe26b57b7503f336ae3f3244ea14,"Durante uma auditoria externa contratada pelo Tribunal de Justiça ao departamento de segurança da informação, foram avaliados os sistemas existentes seguindo a Norma ABNT NBR ISO/IEC 27001. Durante a avaliação, houve a necessidade de prover um sistema de gerenciamento de senhas interativo e com qualidade. Para criar o "
analista_judiciario_analise_de_sistemas (1).pdf,60,15,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd-capitulos,dp26-p3-leg-lgpd,dp26-p3-leg-lgpd,PASS,KEEP_AUTO_HIGH_CONFIDENCE,Classificação temática revisada no censo da faixa de alta confiança; nenhum conflito adicional identificado.,091f6d98c247f73ba406d5820312fc561c661225001da46fd5dfbd282be9bc8d,"A Lei Geral de Proteção de Dados Pessoais (LGPD) tem entre seus objetivos a proteção dos direitos fundamentais de liberdade e de privacidade da pessoa natural. A LGPD define o que são dados pessoais, classificando alguns como sensíveis, além de definir responsabilidades entre os manipuladores desses dados, obrigando os"
