sourceFilename,examRank,examTier,questionNumber,page,classificationStatus,primaryTopicId,primarySubtopicId,confidence,matchedTerms,outOfScopeMatches,crossWaveDuplicate,style,stemExcerpt,questionHash
analista_tecnolo_inform_desenv_tipo_1.pdf,31,C - complementar,62,12,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,DIRECT_KNOWLEDGE,"No Oracle, a linguagem procedural que permite estreito acoplamento com o SQL é conhecida como: (A) Data Pump; (B) PL/SQL; (C) SQL Explorer; (D) SQL*Loader; (E) Transact SQL. Tribunal de Contas do Estado de Sergipe FGV – Projetos",b42b09d15c5df8f0e3ac1756eba43f552ccc8ee70146609eb7125e2ab1aef2b6
analista_tecnolo_inform_desenv_tipo_1.pdf,31,C - complementar,63,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,DIRECT_KNOWLEDGE,"X Y a b c d 1 2 1 2 3 3 3 4 4 5 5 6 5 7 7 8 9 1 select * from x left join y on x.a=y.c order by x.a Considerando-se as tabelas e o comando SQL mostrados acima, é correto concluir que esse comando produz: (A) 1, 2, 1, 2 3, 3, 3, 4 5, 7, 5, 6 (B) 1, 2, 1, 2 3, 4, 3, 3 NULL, NULL, 4, 5 5, 6, 5, 7 (C) 1, 2, 1, 2 3, 3, 3, 4",90fe0876bba633b81f4556b588b0002116a2d3607c3459cdff2eb8cda461ea46
analista_tecnolo_inform_desenv_tipo_1.pdf,31,C - complementar,64,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,,False,DIRECT_KNOWLEDGE,"X Y a b c d 1 2 1 2 3 3 3 4 4 5 5 6 5 7 7 8 9 1 select x.a from x where not exists (select * from y where y.c = x.a+1) Considerando-se as tabelas e o comando SQL mostrados acima, é correto concluir que esse comando produz um resultado com uma única coluna contendo somente o(s) valor(es): (A) 4 (B) 3, 4 (C) 1, 3, 5 (D) ",48e2e71676f98c12b24cbce0c617371796ef55eb31f23158026a294a484a1171
analista_tecnolo_inform_desenv_tipo_1.pdf,31,C - complementar,65,13,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-dml,0.69,DML,,False,DIRECT_KNOWLEDGE,"X Y a b c d 1 2 1 2 3 3 3 4 4 5 5 6 5 7 7 8 9 1 delete from y where y.c in (select a from x union select c from y) Considerando-se as tabelas e o comando SQL mostrados acima, é correto concluir que o número de registros removidos da tabela Y pela execução desse comando é: (A) 1 (B) 2 (C) 3 (D) 4 (E) 5 Tribunal de Conta",adeb829b8ba27ee2846374587319cb147083e6507011baf57da327ca7e6170cb
analista_tecnolo_inform_desenv_tipo_1.pdf,31,C - complementar,66,14,UNCLASSIFIED,,,0.0,,,False,CODE_TRACE,"Analise o código C# mostrado abaixo. namespace ConsoleApplication1 { class Program { static IEnumerable<int> XPTO(int from, int to) { for (int i = from; i < to; i+=3) { yield return i; } yield break; } static void Main() { foreach (int x in XPTO(-10, 10) { Console.WriteLine(x); } } } } O resultado exibido pelo programa",7c45d8059ca2cd9befb5612e7ad4d43f5daaf56d8717db262a2d428019a570a7
analista_tecnolo_inform_desenv_tipo_1.pdf,31,C - complementar,68,14,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Analise a estrutura da árvore B a seguir. Considerando-se que d=2 para essa árvore, após a inserção da chave 11 a estrutura dos nós mostra-se como: (A) (B) (C) (D) (E)",f7ba09bee171821721dab421f7bc91068a19e31f3662ece2c6a38c831a722820
analista_tecnolo_inform_desenv_tipo_1.pdf,31,C - complementar,69,14,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A tabela a seguir deve ilustrar uma lista duplamente encadeada de cores, estruturada sobre os cinco elementos de um vetor. Dado que a ordem correta das cores é Marrom-Verde-Azul- Vermelho-Amarelo, a coluna Cor, na tabela acima, deveria apresentar, de cima para baixo, os seguintes valores: (A) Marrom-Vermelho-Amarelo-Az",49867ea17bec94ea947deb803efc0fbc9cd7a7752214c3c8e14b10451d994022
analista_tecnolo_inform_desenv_tipo_1.pdf,31,C - complementar,70,15,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"No MPS-BR, a exemplo do CCMI, há níveis de maturidade progressivos, aqui mostrados em ordem alfabética: Definido Em Otimização Gerenciado Gerenciado Quantitativamente Largamente Definido Parcialmente Definido Parcialmente Gerenciado A ordem que mostra corretamente os níveis de maturidade, do mais alto para o mais baixo",bcfd59919598ae94ba54e90c3ec85d6ee771924a1012e38afee7083995e2f67c
analista_judiciario_tecnologia_da_informacao_tipo_1.pdf,32,C - complementar,1,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A primeira frase do texto 1, no desenvolvimento desse texto, desempenha o seguinte papel: (A) aborda o tema de “erros memoráveis”, que são enumerados nos períodos seguintes; (B) introduz um assunto, que é subdividido no restante do texto; (C) mostra a causa de algo cujas consequências são indicadas a seguir; (D) denunc",356c9e8d5b3eb741d9d40380098e2b76dce563995be2dd97affc5f9ba6a3da11
analista_judiciario_tecnologia_da_informacao_tipo_1.pdf,32,C - complementar,2,3,AUTO_EXCLUDED_OUT_OF_SCOPE,,,0.8,,Redes/infraestrutura,False,CODE_TRACE,As palavras “tragédias” e “catástrofes” foram empregadas no texto 1 para: (A) repetir a mesma ideia contida em “erros memoráveis”; (B) construir a coesão textual entre os períodos; (C) dimensionar a gravidade dos erros cometidos; (D) intensificar a razão humana que conduz a erros; (E) mostrar a visão parcial de um dos ,f4b28a05f640959e177ae621f665b04ec47729aa17237a10f52be1c58d78db08
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,1,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Leia o texto a seguir. O fato de uma opinião ser amplamente compartilhada não é nenhuma evidência de que não seja completamente absurda; de fato, tendo-se em vista a maioria da humanidade, é mais provável que uma opinião difundida seja mais tola do que sensata. Bertrand Russell. Marriage and Morals. H. Liveright, 1929,",1d891361b6483f16e6ca99153fa239d8bb9ff4bd2ddd8f03b6e6401aabc33865
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,2,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Observe a seguinte frase do escritor italiano Cesare Pavese: É bom escrever porque reúne as duas alegrias: falar sozinho e falar a uma multidão. Assinale a opção que mostra uma afirmação adequada a esse pensamento. (A) “falar sozinho” e “falar a uma multidão” mostra uma incoerência textual. (B) Com a expressão “falar s,9ee0b963d505777240921e172d38790a4647d747724720be7e9fdb55bb71f644
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,3,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Leia o seguinte trecho do escritor inglês Aldous Huxley. O homem que pretende ser sempre coerente no seu pensamento e nas suas decisões morais ou é uma múmia ambulante ou, se não conseguir sufocar toda a sua vitalidade, um monomaníaco fanático. Sobre o significado ou a estruturação do texto, é correto afirmar que (A) i",20b848765930fe16ee0b0c913be8c5214c83e1fc0101de1bfebbdc30ad6a9e24
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,4,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,O pacifista não é uma pessoa que se recusa a combater. É uma pessoa que não quer combater na primeira guerra que aparecer. Que quer escolher a guerra em que irá combater. Assinale a opção que indica uma observação incorreta sobre a significação e a estruturação do texto acima. (A) As expressões “que se recusa a combate,7e91a762afa01389eba97f18955d07129ed9bdffed015e9add1c02d0b618720f
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,5,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,A paciência torna mais leve o que não é possível remediar. Assinale a opção que indica uma observação correta a respeito da significação e/ou da estruturação da frase acima. (A) A forma verbal “remediar” poderia ser adequadamente substituída por “que se remedie”. (B) A oração adjetiva “que não é possível remediar” pode,668c665e45c97e76cb11cccb4a017c7670227807e2234a92e9c97edb2205140b
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,6,3,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Leia o trecho a seguir. Ao iniciar um romance, o escritor é semelhante ao capitão de um navio de guerra, partindo de viagem com ordens seladas no bolso. Mas, ao abrir o envelope, já em alto-mar, descobre ele que a mensagem foi escrita com tinta invisível. Não a pode ler. Está, entretanto, consciente do dever a cumprir,",a7cb2968861f6040b237b0b3c89753071d7eb978199aa7e893c59b5c2b684430
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,7,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Assinale a opção cujo segmento, retirado do romance Memórias de um Sargento de Milícias, mostra uma mistura de texto narrativo e descritivo. (A) A festa acabou tarde; a madrinha foi a última que saiu, deitando a bênção ao afilhado e pondo-lhe no cinteiro um raminho de arruda. (B) Quando saltaram em terra começou a Mari",d38fa7a2c14ccc8dd6cc53f48ab3c8c5b32ee12b8b1b46d6d75df695568cef58
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,8,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,Assinale a frase que deve apresentar uma vírgula. (A) A estrada do excesso conduz ao palácio da sabedoria. (B) A moderação é sempre a tática preferível. (C) Ao homem sábio são mais úteis os seus inimigos do que ao tolo os seus amigos. (D) Em geral na natureza humana existe mais tolice do que sabedoria. (E) Um homem sáb,5f51805912538c3185054e9b709e58e00cdebed1abc4893dd667c7023b440ba2
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,9,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A frase em que seria mais adequado o emprego do pronome indefinido “mais” em lugar do adjetivo “maior” é: (A) Para ver maiores detalhes, veja o vídeo anexo. (B) Se deseja maiores quantias, trabalhe mais. (C) Uma estátua de maior tamanho custa muito caro. (D) Na fronteira, o rio atinge maior largura. (E) Todos almejam m",800c51b7b354f702fdf2a4973d0118ebd388184efdcea8ae179ef6e0a05bf78a
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,10,4,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A gramática, a mesma árida gramática, transforma-se em algo parecido a uma feitiçaria evocatória; as palavras ressuscitam revestidas de carne e osso, o substantivo em sua majestade substancial, o adjetivo, roupa transparente que o veste e colore como um verniz, e o verbo, anjo do movimento que dá impulso à frase. (Baud",b92292311329a10d648f3b4a8693ced2c1fd530bb1d695589c6e3c748280e8b4
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,11,4,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"Os achocolatados são misturas compostas por leite desidratado, chocolate em pó, açúcar e aditivos. Em sua composição, o achocolatado X tem 76 gramas de chocolate em pó e 12 gramas de açúcar, que correspondem a 6% da massa total de X. O fabricante do achocolatado X pretende aumentar a massa total do produto acrescentand",c1040891409c23609318d9a291bd51bb1a9997325362dc511aae21a1535b957d
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,12,5,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"Silvana iniciou um treinamento com o objetivo de participar de uma prova de corrida. Ela registrou, em um plano cartesiano, a distância percorrida (em quilômetros) e o respectivo tempo gasto (em minutos), em cada um dos quatro primeiros dias de treinamento. Cada ponto no gráfico corresponde aos registros de um dia de t",463fa84d922fd02ceaed358c5009ca37f011277a295a1a86508deffbd58d803f
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,13,5,UNCLASSIFIED,,,0.0,,,False,SCENARIO,"Em um Tribunal, está em vigor uma normativa referente ao uso de crachás para identificação dos indivíduos nas suas dependências. Dentro desse Tribunal: juízes podem não portar crachás; advogados devem portar crachás; não-juízes e não-advogados não podem portar crachá. Qualquer pessoa, para entrar no Tribunal, é associa",833ccaf37dd70b0c10ed9cfa14db00a8f87b6f6c71236819536a84c06ea90343
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,14,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um barco está parado em um ponto A e começa a navegar, em linha reta, até um ponto B, a 20 km de distância, de modo que esse trajeto faz 20, no sentido horário, com o Norte geográfico. Ao chegar ao ponto B, esse barco para, muda a sua rota e começa a navegar, em linha reta, até um ponto C, a 15 km de distância, de mod",4e82fbfb757d97ee6372b7bfe3e2367ebd83c35118d9180cd40217ac328554df
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,15,5,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Sejam A, B e C números inteiros e positivos tais que A  B = 20 e A  C = 36. A soma A + B + C vale (A) 20. (B) 30. (C) 40. (D) 50. (E) 60. Conhecimentos Específicos Básicos",b0b1bae439d3fde03624c7320973f0881c4b2794c7794975c0eb42b0d9a48c16
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,16,5,UNCLASSIFIED,,,0.0,,,False,SCENARIO,"João, servidor ocupante de cargo de provimento efetivo no Tribunal Regional do Trabalho da Região X, em razão de patologia estritamente relacionada ao exercício funcional, teve deferida a aposentadoria por incapacidade permanente para o trabalho. Em momento posterior, constatou-se a acentuada regressão da referida pato",070d3d6b51a6263119af5422fc9c3469245f6d5cfc4da5349555feb8b7a525d8
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,17,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Maria, servidora pública federal, recebia auxílio-moradia em razão da inexistência de imóvel funcional disponível na localidade em que estava lotada, além de preencher os demais requisitos exigidos na sistemática vigente. Sobre a hipótese, considerando os balizamentos estabelecidos pela Lei nº 8.112/1990, assinale a af",e4ae3026ae27e779e411d7b21e0ef50f7d576c09cc39de9f4783bf447e7c9cd1
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,18,6,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"A informação de que Pedro, servidor público federal de escalão hierárquico superior, teria praticado uma infração disciplinar, chegou ao conhecimento da autoridade competente. Além de ser informado por seus assessores imediatos sobre a necessidade de instaurar o respectivo processo administrativo disciplinar, também lh",f744ecb7f0f1b34534a16d768f582cdd2d14985c9a7200adee4dab821f08d93b
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,19,6,UNCLASSIFIED,,,0.0,,,False,SCENARIO,"Ao apreciar recurso interposto contra o juízo monocrático de primeira instância, o relator, no âmbito da Turma competente do Tribunal Regional do Trabalho da 24ª Região (TRT-24), a partir de requerimento do Ministério Público, entendeu que se tratava de hipótese de assunção de competência. Nessa situação, à luz do Regi",5b89677c39451341b13c2942ab98503e71d4509118c5f7dc5a619ce794383776
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,20,6,UNCLASSIFIED,,,0.0,,,False,SCENARIO,"Em determinado processo judicial que se encontra em tramitação no âmbito de uma Vara do Trabalho localizada no Estado de Mato Grosso do Sul, a reclamante entendeu que o Juízo praticou ato que configurava erro de procedimento, o que, ao seu ver, deveria ser regularizado pelo Tribunal Regional do Trabalho da 24ª Região (",deac56e23ce71129f47c5ecb62e12542f123a4ed1d429d88fbdb0c089f2127db
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,21,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A Administração Pública, como organização formal moderna, apresenta características básicas como divisão do trabalho, hierarquia funcional, formalização de regras, impessoalidade e busca pela eficiência na prestação dos serviços públicos. Assinale a opção que apresenta, corretamente, uma característica das organizações",013ee3cd516b7621ce3afbcea080d1fd5b9f498c75a8f906eb3085924767963d
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,22,6,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A gestão de resultados nos serviços públicos busca eficiência, transparência e atendimento às demandas sociais por meio de monitoramento e avaliação contínuos. Assinale a opção que apresenta, corretamente, itens da agenda para a estruturação da gestão de resultados na produção de serviços públicos. (A) Foco nos resulta",10dcdaca129495153e6652839afcf08f2f9907c391b50b6b18797bd5facae761
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,23,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A gestão de desempenho compreende planejamento, organização, supervisão e controle para entregar excelentes resultados. Assinale a opção que apresenta, corretamente, os processos da gestão de desempenho e respectivas funções típicas. (A) Planejamento: fixação de objetivos e definição de planos. Organização: implementaç",ad98b2adc6b9ff8baeba23152f1e2c562a4a7e2bb306ae30e4726e408bf76fca
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,24,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A Gestão por Projetos organiza esforços temporários para atingir objetivos definidos, com uso de metodologias e ferramentas que garantem planejamento, execução, controle e encerramento alinhados às metas organizacionais. Assinale a opção que apresenta, corretamente, o documento que sintetiza as condições e os parâmetro",7690f4264f61ea79ee839115fa83ffecffc5cdc6e08fcdc3ef8ce93454785677
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,25,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A Gestão de Riscos busca identificar, analisar e mitigar ameaças potenciais, garantindo a resiliência e a sustentabilidade da organização. Assinale a opção que apresenta, corretamente, o risco de conformidade. (A) Trata-se do risco de perdas financeiras geradas por falhas tecnológicas, como interrupções em sistemas e a",ee3b924927dd4a169f818fe449250532d2441dfcdaea834e2f069cf6f55acb2a
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,26,7,UNCLASSIFIED,,,0.0,,,False,SCENARIO,"Um legitimado à deflagração do controle concentrado de constitucionalidade perante o Supremo Tribunal Federal ajuizou Ação Direta de Inconstitucionalidade (ADI), tendo por objeto a Medida Provisória n.° X (MPX), que veio a ser convertida na Lei n.° Y (LY) enquanto o processo objetivo ainda estava em tramitação, isto se",57798f8a741117c4dd143735a33afebf838e5913cef7a85661f110895766497e
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,27,7,UNCLASSIFIED,,,0.0,,,False,ASSERTION_SET,"A posse dar-se-á pela assinatura do respectivo termo, no qual deverão constar as atribuições, os deveres, as responsabilidades e os direitos inerentes ao cargo ocupado, que não poderão ser alterados unilateralmente, por qualquer das partes, ressalvados os atos de ofício previstos em lei. Sobre a posse, considerando as ",f7549c5122fa11a81d7b72a953cc3fcf6de0c306ce086d2dfa2552a9a4a6ba5c
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,28,7,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Contrato intermitente é aquele no qual a prestação de serviços, com subordinação, não é contínua, ocorrendo com alternância de períodos de prestação de serviços e de inatividade, determinado em horas, dias ou meses. Das categorias profissionais listadas a seguir, assinale aquela que a CLT excluiu do contrato intermiten",9dba3a0c3dc38046d6d04c0ccb754bea7183114ee17de25ddc75ab8fa976f880
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,29,8,UNCLASSIFIED,,,0.0,,,False,CONCEPT_COMPARISON,"O contrato de trabalho está sujeito a causas suspensivas e interruptivas. Das opções listadas a seguir, assinale aquela que, de acordo com a norma de regência, exibe uma causa de interrupção e uma de suspensão do contrato de trabalho, nessa ordem. (A) Férias e aposentadoria por incapacidade permanente. (B) Suspensão di",f4dd5e446d53cb94ec4f7d9e8f161caa753317a7a7cd8460b51beac626cfa43e
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,30,8,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Dos direitos listados a seguir, assinale aquele que foi extinto pela Lei n.° 13.467/2017, conhecida como Reforma Trabalhista. (A) Horas de sobreaviso. (B) Adicional de transferência. (C) Horas in itinere. (D) Horas de prontidão. (E) Salário-família. Conhecimentos Específicos Avançados",daaa383377eed02e1b443e2306122d537985c5cc88222dd4ff9c046d315e0fbd
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,31,8,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,,False,ASSERTION_SET,"HTML5 introduziu uma série de novos recursos, elementos e atributos que ajudam os desenvolvedores na construção de sites mais modernos. Considerando essa nova versão da linguagem HTML, analise as afirmativas a seguir sobre os recursos que ela introduziu. I. ServerSockets – trata-se de uma tecnologia de comunicação bidi",96b97f9eb10e9e30c904e635e0658eb2acf1e98b6ec7e098d14a67ea5ecd8408
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,33,8,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,,False,CODE_TRACE,"Analise o código JAVA exibido a seguir. public class EV { public static void main(String[] args) { mpR(265.7/3); } public static void mpR(double points) { if (points >= 265.7) { System.out.println(""A1""); } else if (points >= 132.4) { System.out.println(""A2""); } else if (points >= 62.1) { System.out.println(""A3""); } els",b21bb37b73f3aae2ad2cb4320c85c17dc21692602bd2f4292df3d3732547aae3
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,34,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.82,Git,,False,ASSERTION_SET,"O Swagger Editor é um editor de código aberto usado para projetar, definir e documentar APIs HTTP segundo a especificação OpenAPI. A respeito dos pré-requisitos necessários para o editor ser executado localmente, avalie os itens a seguir. I. Git em qualquer versão. II. Node.js em versão 20.3.0. ou superior. III. Npm em",eafe2fb798728d09e78313273bc39c81f261d3c63b60603a66925f61a13177b7
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,35,9,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.9625,JPA/Hibernate; Java/JakartaEE,,False,DIRECT_KNOWLEDGE,Hibernate 7.0 representa um marco significativo na evolução do Hibernate ORM com foco especial na sua nova especificação para repositórios. O Hibernate Data Repositories é uma implementação baseado no (A) Java EE8. (B) JBoss 3.0. (C) JQuery Data. (D) Jakarta Data. (E) Jakarta API 2.0.,66cff6672cd037803f13f334ba84fde4f3dff974c16ee12fc973d13911a2464e
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,36,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Um modelo de índice é uma maneira de informar ao Elasticsearch como configurar um índice quando ele for criado. Os tipos de modelos de índice disponíveis no Elasticsearch são (A) file e directory. (B) index e component. (C) log, metric e profiler. (D) file, volume e dataset. (E) blob, hash e collection.",53c63bd1f1e8c243573acc3185e8865565521908cda06f0f19d07540249febe1
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,38,9,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Gisele, uma analista do judiciário, necessita alterar os scripts de inicialização e shutdown de um servidor de aplicação Tomcat. Sabe-se que a configuração do Tomcat versão 11 usou os diretórios padrão indicados pelo programa instalador. O diretório que contém esses scripts é o (A) /bin. (B) /init. (C) /config. (D) /sc",e9b978c327251e0a8961f1fc4825c250a29749efb6ce2833600629c484c1fec2
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,40,10,UNCLASSIFIED,,,0.0,,,False,ASSERTION_SET,Os discos rígidos fornecem a maior parte da memória secundária em que os sistemas de arquivos são mantidos. Analise as afirmativas a seguir sobre as características que tornam os discos convenientes para o fim citado. I. Um disco rígido pode ser regravado inúmeras vezes durante sua vida útil; é possível que o sistema o,3d9452b870c53c038c038907e0d04ec9610bda5a9cbb5da215baa87e56c69bda
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,41,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"A arquitetura em três camadas surgiu no final dos anos 80 e ainda é comum na construção de sistemas de informação corporativos. As três camadas dessa arquitetura são (A) interface com o usuário, lógica de negócio e banco de dados. (B) interface com o usuário, microsserviços e repositório. (C) publicador, broker de even",febc4eab37c8d4283a0a54d14957ce7792397570e36eea428e7dd9f65d9674c9
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,42,10,UNCLASSIFIED,,,0.49,,,False,DIRECT_KNOWLEDGE,"O analista Raimundo sabe que a indução de árvores de decisão é uma das formas mais simples, e ainda assim mais bem sucedidas, de aprendizagem de máquina. No entanto, ao aplicá-la em alguns problemas da empresa em que atua, o algoritmo de aprendizagem-em-árvore-de-decisão gera uma grande árvore quando realmente não há p",f586c3d3318d0b4e4263cd4d2212bb3c9b03f2c676ccd3a3b57e4e776f051045
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,43,10,AUTO_CLASSIFIED_REVIEW_REQUIRED,dp26-p3-ia-fundamentos,dp26-p3-ia-machine-learning,0.82,Machine Learning,,False,DIRECT_KNOWLEDGE,"A estagiária Mirella sabe que scikitlearn versão 1.6.1 oferece diversos algoritmos de aprendizado não supervisionado. No entanto, ela desconhece quais são os métodos de clusterização disponíveis no módulo sklearn.cluster. Assinale a opção que contém apenas os nomes dos métodos de clusterização disponíveis no módulo. (A",a66eb2cc832559cd274965adb40cfa88101438d28fac55e06df9ecbac5c504c8
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,44,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,"Paulo instalou e configurou completa e corretamente o Keras na sua máquina local. Os comandos Python 3 que ele deve utilizar para verificar a versão instalada são (A) import keras print(keras.__version__) (B) import keras print(keras.version) (C) import keras print(keras,id) (D) import keras import gpu print(keras.id) ",227ea5bc55dfa98c9b496dce0d297d29da7477635c3b526c87658a4cd5052258
analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,C - complementar,45,10,UNCLASSIFIED,,,0.0,,,False,DIRECT_KNOWLEDGE,A biblioteca Python de código aberto que utiliza tensores de forma otimizada para aplicações de aprendizado profundo usando GPUs ou CPUs se chama (A) pytensorflow. (B) pymatrix. (C) pytorch. (D) pynum. (E) pyxpu.,a2f3695fb5cbc00898527abfe1f1f1379fb6d810882eab0d32fdda5f3f3a38d2
